Driver_ID,Date_Of_Joining,Total_Business_Value,Total_Had_Negative_Business,Has_Income_Increased,Has_Rating_Increased,Avg_Business_Value,Last_Reporting_Month,Age,Gender,Income,Total_Income,Education_Level,City,Joining_Designation,Grade,Quarterly_Rating,Last_Working_Date,Churned,Tenure,Date_Of_Joining_month,Date_Of_Joining_year,Is_Valuable_Driver
895,2019-09-13,271120,3,0,0,38731,2020-03-01,31,0,34868,244076,2,C14,1,1,1,2020-02-03,1,143,9,2019,1
896,2018-08-21,362330,1,0,0,181165,2019-02-01,32,1,22680,45360,2,C18,1,1,1,2019-02-24,1,187,8,2018,1
897,2018-10-29,4128080,3,0,0,1032020,2019-04-01,51,0,38502,154008,1,C4,1,1,1,2019-03-29,1,151,10,2018,1
899,2018-06-16,307100,2,0,0,102366,2019-03-01,29,0,28565,85695,0,C20,1,1,1,2019-03-15,1,272,6,2018,1
901,2018-07-11,1355620,5,0,0,150624,2019-09-01,32,1,41382,372438,1,C8,2,2,1,2019-09-22,1,438,7,2018,1
902,2020-04-09,0,0,0,0,0,2020-12-01,28,0,55857,223428,1,C28,2,2,1,,0,266,4,2020,0
904,2018-05-06,17866060,14,0,0,744419,2020-12-01,41,1,101179,2428296,1,C26,3,3,1,,0,970,5,2018,1
905,2020-07-31,0,0,0,0,0,2020-11-01,31,0,43831,175324,0,C1,2,2,1,2020-11-24,1,116,7,2020,0
906,2019-08-30,10697010,12,0,1,668563,2020-12-01,36,1,108997,1743952,1,C18,3,3,3,,0,489,8,2019,1
907,2019-08-08,0,0,0,0,0,2019-11-01,36,1,39104,156416,1,C20,1,1,1,2019-09-11,1,34,8,2019,0
908,2018-10-21,10493340,18,0,1,476970,2020-10-01,47,0,33883,745426,1,C4,1,2,2,2020-10-10,1,720,10,2018,1
909,2018-11-07,740200,2,0,0,246733,2019-03-01,49,0,58807,176421,1,C19,2,2,1,2019-03-17,1,130,11,2018,1
910,2018-09-21,3821920,8,0,1,382192,2019-10-01,36,0,44326,443260,2,C2,1,1,1,2019-10-18,1,392,9,2018,1
912,2019-12-14,0,0,0,0,0,2020-04-01,38,0,65995,329975,0,C8,3,3,1,2020-05-04,1,142,12,2019,0
913,2020-12-15,0,0,0,0,0,2020-12-01,30,0,72974,72974,1,C26,3,3,1,,0,16,12,2020,0
914,2019-12-09,0,0,0,0,0,2019-12-01,26,1,45234,180936,2,C5,1,1,1,2019-12-15,1,6,12,2019,0
915,2016-01-28,2115160,6,0,0,264395,2019-08-01,46,0,18512,148096,0,C2,1,1,2,2019-10-08,1,1349,1,2016,1
916,2019-01-09,0,0,0,0,0,2019-10-01,25,0,30136,60272,0,C15,1,1,1,2019-10-15,1,279,1,2019,0
917,2019-05-30,1066070,4,0,0,152295,2019-12-01,25,0,60391,422737,2,C22,1,1,1,2019-12-23,1,207,5,2019,1
918,2020-08-30,0,0,0,0,0,2020-09-01,25,1,20379,20379,2,C4,1,1,1,2020-05-09,1,113,8,2020,0
919,2020-07-08,0,0,0,0,0,2020-11-01,28,1,39854,159416,2,C13,2,2,1,2020-01-11,1,179,7,2020,0
920,2019-10-14,0,0,0,0,0,2019-12-01,30,0,46117,138351,0,C1,2,2,1,,0,444,10,2019,0
921,2019-11-14,0,0,0,0,0,2020-01-01,34,1,55630,166890,2,C11,2,2,1,2020-01-16,1,63,11,2019,0
922,2018-10-19,303580,2,0,0,101193,2019-03-01,34,1,47484,142452,1,C25,1,1,1,2019-05-03,1,196,10,2018,1
923,2020-02-01,0,0,0,0,0,2020-02-01,31,1,70339,140678,2,C29,2,2,1,2020-01-30,1,2,2,2020,0
924,2018-08-05,3958550,10,0,1,359868,2019-11-01,25,0,60056,660616,2,C24,2,2,2,2019-04-11,1,249,8,2018,1
926,2016-07-01,13197400,21,0,1,549891,2020-12-01,49,0,21646,519504,0,C4,1,2,2,,0,1644,7,2016,1
927,2020-04-05,1130280,2,0,1,188380,2020-10-01,29,0,61371,368226,2,C29,1,1,1,2020-10-18,1,196,4,2020,1
928,2020-01-20,0,0,0,0,0,2020-02-01,33,1,67236,134472,0,C2,3,3,1,2020-09-02,1,226,1,2020,0
929,2018-07-14,0,0,0,0,0,2019-01-01,31,0,20245,20245,1,C4,2,2,1,2018-12-31,1,170,7,2018,0
930,2018-10-16,-101180,0,0,0,-101180,2019-01-01,37,1,37285,37285,2,C7,1,1,1,2019-02-01,1,108,10,2018,0
931,2019-01-11,5512220,7,0,1,612468,2020-07-01,29,1,59393,534537,0,C12,3,3,3,2020-07-24,1,560,1,2019,1
933,2019-07-11,12072740,12,0,1,862338,2020-12-01,36,1,75765,1060710,1,C19,3,3,4,,0,539,7,2019,1
935,2018-10-22,12941580,3,0,0,1617697,2019-08-01,39,1,23823,190584,0,C20,1,1,1,2019-08-19,1,301,10,2018,1
936,2020-05-09,452140,1,0,0,113035,2020-12-01,27,0,42607,170428,2,C3,1,1,1,,0,236,5,2020,1
937,2018-07-05,522630,2,0,0,104526,2019-05-01,32,0,36846,184230,0,C13,1,2,1,2019-12-05,1,518,7,2018,1
938,2020-04-03,1098190,2,0,1,183031,2020-08-01,34,1,70330,421980,2,C4,3,3,1,2020-07-29,1,117,4,2020,1
939,2015-07-30,6333350,13,0,1,452382,2020-02-01,45,1,87153,1220142,0,C22,1,4,1,2020-02-25,1,1671,7,2015,1
940,2020-01-05,423240,2,0,1,70540,2020-10-01,23,1,69972,419832,2,C22,1,1,2,2020-10-17,1,286,1,2020,1
941,2020-08-05,523320,1,0,0,87220,2020-10-01,36,1,100893,605358,1,C14,3,3,1,2020-09-28,1,54,8,2020,0
942,2020-02-13,0,0,0,0,0,2020-04-01,29,0,40688,122064,2,C28,2,2,1,2020-04-22,1,69,2,2020,0
943,2018-09-29,23230860,24,0,0,967952,2020-12-01,53,0,24923,598152,0,C22,1,1,4,,0,824,9,2018,1
944,2017-11-07,2084090,5,0,1,297727,2019-07-01,36,1,93093,651651,0,C20,1,3,1,2019-07-19,1,619,11,2017,1
945,2015-05-29,25943780,24,0,1,1080990,2020-12-01,40,1,83025,1992600,2,C3,2,3,2,,0,2043,5,2015,1
946,2016-04-25,18653790,23,0,1,777241,2020-12-01,44,0,58803,1411272,1,C22,1,2,3,,0,1711,4,2016,1
947,2020-12-04,983740,3,0,0,163956,2020-09-01,30,1,74402,446412,1,C6,3,3,1,2020-09-19,1,76,12,2020,1
948,2019-09-01,0,0,0,0,0,2019-03-01,35,1,24634,73902,2,C12,1,1,1,2019-12-03,1,93,9,2019,0
949,2020-05-23,0,0,0,0,0,2020-06-01,25,1,31392,62784,2,C24,1,1,1,2020-06-27,1,35,5,2020,0
951,2019-10-31,0,0,0,0,0,2020-07-01,41,0,70478,634302,0,C13,3,3,1,2020-07-13,1,256,10,2019,0
952,2020-11-28,200020,1,0,0,200020,2020-12-01,37,0,27483,27483,0,C18,1,1,2,,0,33,11,2020,1
953,2019-01-06,0,0,0,0,0,2019-09-01,26,0,17253,69012,0,C13,1,1,1,2019-05-09,1,123,1,2019,0
954,2014-08-29,25951520,24,0,0,1081313,2020-12-01,31,0,43996,1055904,0,C13,1,2,3,,0,2316,8,2014,1
955,2020-03-30,0,0,0,0,0,2020-06-01,33,0,99893,299679,2,C10,3,3,1,2020-08-06,1,129,3,2020,0
956,2019-10-19,6383030,10,0,1,425535,2020-12-01,30,0,29492,442380,1,C22,2,2,4,,0,439,10,2019,1
958,2020-05-06,320760,1,0,0,45822,2020-12-01,35,0,50799,355593,0,C22,2,2,1,2020-11-28,1,206,5,2020,0
959,2020-07-31,1147200,1,0,1,229440,2020-12-01,34,1,85685,428425,1,C17,3,3,2,,0,153,7,2020,1
960,2020-12-06,4933750,6,0,1,704821,2020-12-01,39,1,107936,755552,2,C3,3,3,3,,0,25,12,2020,1
961,2018-12-14,0,0,0,0,0,2019-02-01,42,1,35996,71992,2,C26,1,1,1,2019-05-02,1,139,12,2018,0
962,2018-08-12,0,0,0,0,0,2019-01-01,37,0,45278,45278,1,C9,1,1,1,2019-01-13,1,154,8,2018,0
963,2020-10-30,0,0,0,0,0,2020-12-01,40,0,48483,96966,1,C16,1,1,1,,0,62,10,2020,0
964,2019-11-07,0,0,0,0,0,2019-12-01,31,0,46679,280074,0,C8,2,2,1,2019-12-15,1,38,11,2019,0
965,2016-05-13,3676150,3,0,0,919037,2019-04-01,42,0,74516,298064,2,C20,1,2,1,2019-04-26,1,1078,5,2016,1
967,2018-05-10,0,0,0,0,0,2019-01-01,45,0,59526,59526,2,C11,2,2,1,2018-12-31,1,235,5,2018,0
968,2018-09-17,636910,4,0,0,127382,2019-05-01,26,0,20785,103925,1,C4,1,1,1,2019-04-29,1,224,9,2018,1
970,2020-09-28,0,0,0,0,0,2020-12-01,38,0,83350,250050,0,C4,3,3,1,2020-11-28,1,61,9,2020,0
971,2018-11-30,201820,1,0,0,100910,2019-02-01,26,0,61982,123964,2,C29,3,3,1,2019-01-02,1,33,11,2018,1
972,2016-01-25,1978160,4,0,0,282594,2019-07-01,52,0,47194,330358,0,C1,1,2,1,2019-06-30,1,1252,1,2016,1
973,2015-07-23,22388420,22,0,0,932850,2020-12-01,47,0,90484,2171616,0,C22,1,3,3,,0,1988,7,2015,1
974,2018-03-08,2537350,4,0,0,507470,2019-05-01,23,1,30461,152305,1,C8,1,1,1,2019-04-30,1,418,3,2018,1
975,2019-09-22,347470,2,0,0,69494,2020-01-01,38,1,33721,168605,1,C7,1,1,1,2020-01-28,1,128,9,2019,1
977,2019-04-10,13942630,10,0,1,1072510,2020-10-01,31,1,28297,367861,1,C16,1,1,1,2020-10-21,1,560,4,2019,1
978,2019-05-01,1109860,2,0,0,277465,2019-04-01,32,0,60185,240740,2,C12,2,2,1,2019-04-23,1,8,5,2019,1
979,2019-07-21,2300090,4,0,1,287511,2020-02-01,28,1,41620,332960,2,C23,1,1,2,2020-02-13,1,207,7,2019,1
980,2020-09-28,0,0,0,0,0,2020-12-01,36,0,49277,147831,2,C27,2,2,1,2020-08-12,1,47,9,2020,0
981,2020-06-30,1118270,4,0,0,186378,2020-12-01,40,1,72118,432708,0,C14,3,3,1,,0,184,6,2020,1
982,2020-07-31,309120,1,0,0,61824,2020-12-01,31,0,60672,303360,1,C12,3,3,1,,0,153,7,2020,1
984,2018-05-20,15626920,15,0,0,976682,2020-04-01,29,0,53058,848928,2,C22,1,2,1,2020-04-13,1,694,5,2018,1
985,2016-11-12,1267940,5,0,0,140882,2019-09-01,28,0,49031,441279,1,C25,1,1,1,2019-10-09,1,1061,11,2016,1
988,2020-04-08,0,0,0,0,0,2020-12-01,35,0,60797,303985,1,C10,3,3,1,,0,267,4,2020,0
990,2015-06-12,30755460,24,0,0,1281477,2020-12-01,43,1,119806,2875344,1,C17,1,4,2,,0,2029,6,2015,1
991,2020-04-01,16187110,11,0,0,1348925,2020-12-01,31,0,61823,741876,1,C23,2,2,3,,0,274,4,2020,1
992,2019-07-20,4961340,15,0,1,275630,2020-12-01,46,0,52083,937494,1,C7,1,1,2,,0,530,7,2019,1
994,2017-12-25,1539590,3,0,0,384897,2019-04-01,32,0,39502,158008,2,C20,2,2,1,2019-04-23,1,484,12,2017,1
995,2016-01-05,1272730,4,0,0,212121,2019-06-01,31,0,69418,416508,1,C17,1,3,1,2019-05-30,1,1241,1,2016,1
996,2018-05-18,213560,1,0,0,106780,2019-02-01,37,0,46134,92268,2,C6,1,1,1,2019-06-02,1,380,5,2018,1
997,2017-10-21,1933470,5,0,0,276210,2019-07-01,28,0,40654,284578,0,C14,2,2,1,2019-06-28,1,615,10,2017,1
998,2018-02-06,1033030,3,0,0,206606,2019-05-01,32,0,37617,188085,0,C19,1,1,1,2019-05-23,1,471,2,2018,1
999,2020-05-05,1908000,6,0,1,238500,2020-12-01,23,1,36811,294488,1,C20,2,2,2,,0,240,5,2020,1
1000,2019-11-28,0,0,0,0,0,2020-04-01,28,1,56016,280080,2,C3,1,1,1,2020-04-25,1,149,11,2019,0
1001,2018-12-01,1646640,5,0,1,182960,2019-09-01,38,1,127070,1143630,2,C25,2,3,1,2019-08-30,1,272,12,2018,1
1002,2018-12-28,194320,1,0,0,64773,2019-03-01,29,0,58277,174831,0,C3,1,1,1,2019-04-03,1,96,12,2018,1
1003,2018-08-24,570460,2,0,0,114092,2019-05-01,28,0,11706,58530,0,C18,1,1,1,2019-05-05,1,254,8,2018,1
1004,2018-11-18,424460,2,0,0,84892,2019-05-01,31,0,58588,292940,0,C14,2,2,1,2019-02-05,1,79,11,2018,1
1005,2018-10-08,0,0,0,0,0,2019-02-01,30,1,58540,117080,0,C8,1,1,1,2019-02-15,1,130,10,2018,0
1007,2020-03-05,675360,3,0,0,96480,2020-11-01,31,0,87810,614670,2,C20,2,2,1,2020-11-13,1,253,3,2020,1
1008,2019-11-29,0,0,0,0,0,2020-03-01,23,0,33831,135324,1,C27,1,1,1,2020-11-03,1,340,11,2019,0
1009,2019-08-29,1643990,4,0,0,182665,2020-05-01,41,1,65464,589176,0,C19,3,3,1,2020-11-05,1,434,8,2019,1
1010,2013-09-27,41669570,20,0,1,1894071,2020-10-01,34,1,120188,2644136,1,C27,1,4,1,2020-02-10,1,2327,9,2013,1
1011,2020-11-07,555150,2,0,0,138787,2020-10-01,31,0,76776,307104,2,C12,2,2,1,2020-10-16,1,22,11,2020,1
1012,2020-06-24,0,0,0,0,0,2020-10-01,39,0,50281,201124,0,C8,3,3,1,2020-09-28,1,96,6,2020,0
1013,2019-08-29,8706130,13,0,1,544133,2020-12-01,29,1,30930,494880,2,C14,1,1,3,,0,490,8,2019,1
1014,2020-09-28,883390,2,0,0,294463,2020-12-01,26,0,60396,181188,0,C2,3,3,2,,0,94,9,2020,1
1015,2020-03-08,181670,1,0,0,36334,2020-12-01,32,0,87047,435235,2,C9,3,3,1,,0,298,3,2020,0
1016,2015-10-15,1438860,5,0,1,239810,2019-06-01,47,1,82704,496224,2,C12,1,2,2,2019-06-24,1,1348,10,2015,1
1017,2015-09-17,2398470,6,0,0,266496,2019-09-01,41,1,57869,520821,2,C14,2,2,1,2019-09-22,1,1466,9,2015,1
1019,2020-09-27,0,0,0,0,0,2020-12-01,32,1,32652,97956,2,C19,2,2,1,,0,95,9,2020,0
1020,2019-12-07,400000,1,0,1,100000,2019-10-01,38,0,22245,88980,1,C24,3,3,2,2019-10-25,1,43,12,2019,1
1021,2020-06-20,0,1,0,0,0,2020-11-01,38,0,25106,150636,0,C29,1,1,1,2020-10-31,1,133,6,2020,0
1023,2019-12-24,1477210,4,0,1,184651,2020-07-01,27,0,79926,639408,2,C26,3,3,1,2020-06-30,1,189,12,2019,1
1024,2020-09-05,0,0,0,0,0,2020-06-01,27,1,24582,49164,2,C19,1,1,1,2020-07-06,1,61,9,2020,0
1026,2020-11-17,0,0,0,0,0,2020-12-01,27,0,48868,97736,2,C4,1,1,1,,0,44,11,2020,0
1027,2019-05-08,0,0,0,0,0,2019-08-01,25,1,27607,27607,1,C19,1,1,1,2019-08-25,1,109,5,2019,0
1028,2020-06-14,0,0,0,0,0,2020-09-01,26,0,63844,255376,2,C15,2,2,1,2020-09-27,1,105,6,2020,0
1029,2020-12-18,0,0,0,0,0,2020-12-01,24,0,20363,20363,0,C17,1,1,1,,0,13,12,2020,0
1030,2018-09-22,0,0,0,0,0,2019-01-01,28,0,20101,20101,2,C2,1,1,1,2019-09-01,1,344,9,2018,0
1031,2014-07-11,24743820,24,1,1,1030992,2020-12-01,45,0,68434,1511775,1,C7,2,3,2,,0,2365,7,2014,1
1032,2020-07-31,1121670,4,0,1,224334,2020-12-01,30,0,17000,85000,0,C7,1,1,2,,0,153,7,2020,1
1033,2019-11-16,3250190,7,0,1,270849,2020-10-01,28,0,41705,500460,0,C12,1,1,1,2020-10-16,1,335,11,2019,1
1035,2018-08-18,9611290,17,0,1,505857,2020-07-01,38,1,51680,981920,2,C7,2,2,4,2020-07-24,1,706,8,2018,1
1036,2020-04-20,0,0,0,0,0,2020-07-01,39,1,32263,129052,2,C17,3,3,1,2020-07-21,1,92,4,2020,0
1037,2016-04-27,37135780,24,0,1,1547324,2020-12-01,37,1,135414,3249936,2,C10,1,4,2,,0,1709,4,2016,1
1038,2019-11-11,204150,1,0,0,51037,2020-02-01,31,0,21543,86172,1,C4,3,3,1,2020-01-31,1,81,11,2019,1
1039,2015-05-07,26646720,15,0,1,1110280,2020-12-01,45,0,138069,3313656,1,C26,2,4,2,,0,2065,5,2015,1
1040,2019-08-09,0,0,0,0,0,2019-10-01,32,0,62748,125496,2,C11,2,2,1,2019-10-17,1,69,8,2019,0
1041,2020-06-19,244200,1,0,0,40700,2020-11-01,38,1,49443,296658,1,C18,3,3,1,2020-11-16,1,150,6,2020,0
1043,2015-05-14,18248240,22,0,1,760343,2020-12-01,34,0,93121,2234904,1,C12,2,3,2,,0,2058,5,2015,1
1046,2013-11-10,10479300,9,0,0,952663,2019-11-01,34,0,76198,838178,2,C2,2,3,3,2019-11-24,1,2205,11,2013,1
1048,2020-07-17,0,0,0,0,0,2020-11-01,37,1,52668,210672,2,C1,2,2,1,2020-11-13,1,119,7,2020,0
1049,2018-09-05,9828090,14,0,0,546005,2020-06-01,28,0,37278,671004,2,C26,1,1,1,2020-06-19,1,653,9,2018,1
1050,2018-07-01,14899610,21,1,0,620817,2020-12-01,35,1,35462,769507,1,C28,1,2,3,,0,914,7,2018,1
1051,2016-04-30,14676410,22,0,1,611517,2020-12-01,34,1,77483,1859592,2,C5,1,2,3,,0,1706,4,2016,1
1054,2020-09-08,989800,3,0,0,197960,2020-12-01,37,1,92940,464700,1,C2,3,3,1,,0,114,9,2020,1
1055,2018-05-26,250000,1,0,0,125000,2019-02-01,33,0,70772,141544,2,C6,2,2,1,2019-09-02,1,464,5,2018,1
1056,2020-11-09,4931940,2,0,1,1232985,2020-12-01,32,0,92713,370852,2,C5,2,2,4,,0,52,11,2020,1
1057,2019-12-11,12132870,12,0,1,866633,2020-12-01,33,0,52553,735742,1,C29,3,3,4,,0,386,12,2019,1
1058,2019-12-30,754590,3,0,0,125765,2020-06-01,37,1,47696,286176,0,C7,2,2,1,2020-06-24,1,177,12,2019,1
1059,2018-07-13,219800,1,0,0,43960,2019-05-01,28,0,45330,226650,2,C2,1,1,1,2019-04-30,1,291,7,2018,0
1060,2019-08-18,0,0,0,0,0,2020-01-01,32,0,80290,481740,1,C29,2,2,1,2020-01-21,1,156,8,2019,0
1061,2019-12-27,0,0,0,0,0,2020-05-01,27,0,24932,124660,1,C10,1,1,1,2020-05-25,1,150,12,2019,0
1062,2020-03-30,0,0,0,0,0,2020-05-01,29,1,69071,138142,0,C5,2,2,1,2020-10-05,1,189,3,2020,0
1063,2019-11-30,5029620,6,0,1,386893,2020-12-01,37,0,82503,1072539,2,C20,3,3,1,2020-12-18,1,384,11,2019,1
1064,2019-07-18,0,1,0,0,0,2020-05-01,34,0,104966,1154626,0,C27,3,3,1,2020-05-23,1,310,7,2019,0
1065,2013-09-27,3328230,5,0,0,369803,2019-09-01,46,0,76467,688203,2,C4,2,3,1,2019-09-22,1,2186,9,2013,1
1066,2020-09-15,317440,2,0,0,79360,2020-12-01,29,0,26253,105012,0,C29,1,1,1,,0,107,9,2020,1
1067,2016-04-25,1995410,3,0,0,498852,2019-04-01,41,0,68596,274384,2,C6,1,3,1,2019-04-18,1,1088,4,2016,1
1069,2018-10-12,1044180,4,0,1,149168,2019-07-01,36,1,55834,390838,0,C6,2,2,1,2019-06-28,1,259,10,2018,1
1070,2020-02-06,872600,4,0,1,124657,2020-12-01,33,0,101638,711466,2,C8,3,3,2,,0,329,2,2020,1
1072,2016-11-21,8494310,16,0,0,386105,2020-10-01,28,0,55648,1224256,2,C16,1,1,1,2020-12-10,1,1480,11,2016,1
1073,2020-07-31,2174480,1,0,1,434896,2020-12-01,26,0,67149,335745,1,C20,1,1,4,,0,153,7,2020,1
1075,2018-07-27,0,0,0,0,0,2019-02-01,40,0,52480,104960,1,C14,2,2,1,2019-02-15,1,203,7,2018,0
1076,2019-11-30,1305290,4,0,1,163161,2020-07-01,29,0,51837,414696,1,C13,1,1,1,2020-05-07,1,159,11,2019,1
1077,2018-05-27,14298980,24,0,1,595790,2020-12-01,26,1,42768,1026432,0,C3,1,1,2,,0,949,5,2018,1
1078,2020-02-05,1678910,5,0,1,209863,2020-12-01,38,0,31540,252320,0,C25,3,3,1,,0,330,2,2020,1
1079,2020-06-28,150660,1,0,0,30132,2020-11-01,40,0,84873,424365,0,C20,3,3,1,2020-11-13,1,138,6,2020,0
1080,2018-10-22,0,0,0,0,0,2019-08-01,36,0,47594,333158,1,C9,1,1,1,2019-08-22,1,304,10,2018,0
1081,2018-05-14,-96960,0,0,0,-48480,2019-02-01,24,1,55551,111102,2,C5,1,1,1,2019-09-02,1,476,5,2018,0
1082,2020-04-14,434400,2,0,0,72400,2020-09-01,35,1,35079,210474,1,C27,2,2,1,2020-04-09,1,5,4,2020,1
1083,2019-10-28,0,0,0,0,0,2020-02-01,26,1,60417,302085,1,C28,1,1,1,2020-10-02,1,340,10,2019,0
1084,2019-01-13,705030,3,0,0,117505,2019-06-01,30,0,49521,297126,2,C1,1,1,1,2019-07-06,1,174,1,2019,1
1085,2018-10-10,2155780,3,0,0,431156,2019-05-01,35,1,62637,313185,2,C3,2,2,1,2019-09-05,1,330,10,2018,1
1086,2020-08-31,0,0,0,0,0,2020-12-01,35,0,94519,378076,1,C25,2,2,1,2020-12-18,1,109,8,2020,0
1087,2020-07-31,2553260,1,0,1,510652,2020-12-01,35,0,89854,449270,0,C3,3,3,3,,0,153,7,2020,1
1089,2020-05-04,0,0,0,0,0,2020-06-01,37,0,60905,182715,2,C11,1,1,1,2020-09-06,1,125,5,2020,0
1090,2014-06-27,50382490,24,0,1,2099270,2020-12-01,39,0,96750,2322000,0,C13,2,4,2,,0,2379,6,2014,1
1091,2018-03-01,6600380,10,0,0,660038,2019-10-01,31,1,45720,457200,2,C22,1,1,1,2019-08-10,1,527,3,2018,1
1092,2018-10-02,10885280,19,0,1,518346,2020-09-01,31,1,36118,758478,0,C16,1,1,2,2020-09-20,1,719,10,2018,1
1093,2015-07-23,18472930,24,0,0,769705,2020-12-01,37,0,77831,1867944,1,C1,1,3,2,,0,1988,7,2015,1
1094,2018-01-08,1175250,3,0,0,167892,2019-07-01,41,1,56347,394429,0,C8,2,2,1,2019-07-14,1,552,1,2018,1
1095,2018-09-05,950370,3,0,0,118796,2019-08-01,24,1,30442,243536,2,C20,1,1,1,2019-07-29,1,327,9,2018,1
1096,2020-05-22,0,0,0,0,0,2020-07-01,26,0,73363,220089,0,C14,2,2,1,2020-07-14,1,53,5,2020,0
1097,2020-07-18,2280790,3,0,1,380131,2020-12-01,35,0,69794,418764,1,C5,2,2,4,,0,166,7,2020,1
1098,2020-05-29,1016780,2,0,1,145254,2020-12-01,40,0,41591,291137,1,C10,3,3,1,2020-12-27,1,212,5,2020,1
1099,2020-02-08,1769360,3,0,0,353872,2020-12-01,32,1,61413,307065,0,C3,2,2,2,,0,327,2,2020,1
1101,2018-09-09,1897250,7,0,1,237156,2019-08-01,33,0,26592,212736,2,C25,1,1,1,2019-08-27,1,352,9,2018,1
1102,2020-07-13,0,0,0,0,0,2020-10-01,31,0,73245,292980,2,C7,3,3,1,2020-02-10,1,154,7,2020,0
1103,2020-07-08,0,0,0,0,0,2020-12-01,26,0,40318,201590,2,C1,1,1,1,2020-11-28,1,143,7,2020,0
1104,2020-01-06,9271700,6,0,1,1324528,2020-12-01,32,1,73594,515158,2,C7,3,3,4,2020-12-12,1,341,1,2020,1
1105,2018-02-06,1259100,2,0,0,419700,2019-03-01,42,0,59168,177504,0,C6,1,1,2,2019-03-18,1,405,2,2018,1
1106,2016-01-29,17132800,23,0,0,713866,2020-12-01,37,0,49193,1180632,1,C21,1,2,3,,0,1798,1,2016,1
1107,2020-11-21,0,0,0,0,0,2020-12-01,39,0,65633,131266,2,C20,3,3,1,,0,40,11,2020,0
1108,2018-10-22,772720,3,0,0,193180,2019-04-01,32,0,47188,188752,1,C15,1,1,1,2019-04-27,1,187,10,2018,1
1109,2015-03-12,20284600,24,0,1,845191,2020-12-01,37,1,88798,2131152,0,C27,1,3,3,,0,2121,3,2015,1
1110,2019-08-12,0,0,0,0,0,2020-02-01,26,0,41167,123501,1,C18,1,1,1,2020-02-16,1,188,8,2019,0
1111,2013-02-06,41660820,20,0,1,1735867,2020-12-01,40,0,153109,3674616,2,C28,3,4,1,,0,2885,2,2013,1
1112,2018-09-28,1615970,3,0,0,323194,2019-05-01,38,1,27432,137160,2,C13,1,1,1,2019-05-21,1,235,9,2018,1
1113,2019-10-10,903470,4,0,0,100385,2020-06-01,36,0,50769,456921,2,C9,1,1,1,2020-01-06,1,88,10,2019,1
1114,2020-01-08,1765870,2,0,1,353174,2020-12-01,34,1,85781,428905,1,C9,3,3,2,,0,358,1,2020,1
1115,2020-09-28,0,0,0,0,0,2020-12-01,31,0,64444,193332,2,C16,2,2,1,,0,94,9,2020,0
1116,2020-07-31,1460340,2,0,1,292068,2020-12-01,35,0,89585,447925,1,C17,2,2,2,,0,153,7,2020,1
1117,2018-05-08,276220,1,0,0,138110,2019-02-01,34,0,52990,105980,2,C26,2,2,1,2019-01-02,1,239,5,2018,1
1118,2020-07-31,14970770,5,0,0,2994154,2020-12-01,29,0,49410,247050,0,C7,2,2,4,,0,153,7,2020,1
1119,2019-11-16,19409190,13,0,1,1386370,2020-12-01,29,1,41581,582134,1,C21,1,1,4,,0,411,11,2019,1
1122,2019-11-10,0,0,0,0,0,2019-11-01,30,0,80591,161182,1,C18,3,3,1,2019-10-31,1,10,11,2019,0
1123,2016-04-30,8684000,13,0,1,668000,2020-01-01,43,1,55112,716456,1,C20,1,2,1,2020-05-01,1,1462,4,2016,1
1125,2020-09-28,977970,2,0,0,325990,2020-12-01,34,1,71977,215931,0,C18,3,3,2,,0,94,9,2020,1
1126,2020-04-17,0,0,0,0,0,2020-05-01,38,0,43747,87494,1,C25,2,2,1,2020-08-05,1,110,4,2020,0
1129,2018-04-06,9474670,11,0,1,789555,2019-12-01,33,0,73087,877044,0,C6,1,2,2,2019-12-12,1,615,4,2018,1
1130,2019-10-31,0,0,0,0,0,2020-02-01,27,0,46464,185856,1,C4,1,1,1,2020-02-20,1,112,10,2019,0
1131,2018-07-05,605860,1,0,0,201953,2019-03-01,24,1,68309,204927,0,C19,1,2,1,2019-02-27,1,237,7,2018,1
1133,2020-11-02,479380,1,0,0,79896,2020-07-01,32,1,44062,264372,2,C27,1,1,1,2020-12-07,1,35,11,2020,1
1134,2019-02-08,2785800,5,0,0,348225,2020-03-01,34,0,112066,896528,1,C19,3,3,1,2020-02-27,1,384,2,2019,1
1136,2018-11-30,0,0,0,0,0,2019-01-01,35,1,50118,50118,0,C17,2,2,1,2019-05-01,1,152,11,2018,0
1137,2020-08-17,1023820,1,0,1,204764,2020-12-01,33,0,102175,510875,1,C21,3,3,2,2020-11-28,1,103,8,2020,1
1138,2020-05-29,0,0,0,0,0,2020-07-01,31,0,81440,162880,2,C24,3,3,1,2020-07-20,1,52,5,2020,0
1139,2018-11-11,11622640,22,0,1,484276,2020-12-01,35,1,49939,1198536,0,C25,1,1,2,,0,781,11,2018,1
1140,2018-01-08,0,0,0,0,0,2019-02-01,25,0,46856,93712,1,C29,1,1,1,2019-09-02,1,602,1,2018,0
1141,2018-09-15,249160,2,0,0,62290,2019-04-01,37,1,61133,244532,2,C8,3,3,1,2019-05-04,1,231,9,2018,1
1143,2018-05-14,3605360,9,0,1,327760,2019-11-01,32,0,30860,339460,2,C29,1,2,1,2019-07-11,1,423,5,2018,1
1144,2020-01-05,5222230,6,0,1,652778,2020-12-01,34,0,69412,555296,2,C4,2,2,3,,0,361,1,2020,1
